Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/16/2020,AQS,560019991,1,0.052,ppm,48,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/17/2020,AQS,560019991,1,0.051,ppm,47,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/18/2020,AQS,560019991,1,0.052,ppm,48,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/19/2020,AQS,560019991,1,0.049,ppm,45,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/20/2020,AQS,560019991,1,0.049,ppm,45,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/22/2020,AQS,560019991,1,0.046,ppm,43,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/23/2020,AQS,560019991,1,0.039,ppm,36,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/24/2020,AQS,560019991,1,0.041,ppm,38,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/25/2020,AQS,560019991,1,0.043,ppm,40,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/26/2020,AQS,560019991,1,0.057,ppm,58,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/27/2020,AQS,560019991,1,0.057,ppm,58,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/28/2020,AQS,560019991,1,0.049,ppm,45,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/29/2020,AQS,560019991,1,0.05,ppm,46,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
6/30/2020,AQS,560019991,1,0.051,ppm,47,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/1/2020,AQS,560019991,1,0.056,ppm,54,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/2/2020,AQS,560019991,1,0.054,ppm,50,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/3/2020,AQS,560019991,1,0.042,ppm,39,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/4/2020,AQS,560019991,1,0.041,ppm,38,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/5/2020,AQS,560019991,1,0.041,ppm,38,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/6/2020,AQS,560019991,1,0.042,ppm,39,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/7/2020,AQS,560019991,1,0.05,ppm,46,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/8/2020,AQS,560019991,1,0.057,ppm,58,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/9/2020,AQS,560019991,1,0.063,ppm,77,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/10/2020,AQS,560019991,1,0.06,ppm,67,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/11/2020,AQS,560019991,1,0.051,ppm,47,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/12/2020,AQS,560019991,1,0.049,ppm,45,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/13/2020,AQS,560019991,1,0.046,ppm,43,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/14/2020,AQS,560019991,1,0.045,ppm,42,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/15/2020,AQS,560019991,1,0.052,ppm,48,Centennial,14,82,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/16/2020,AQS,560019991,1,0.052,ppm,48,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/17/2020,AQS,560019991,1,0.049,ppm,45,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/18/2020,AQS,560019991,1,0.047,ppm,44,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/19/2020,AQS,560019991,1,0.045,ppm,42,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/20/2020,AQS,560019991,1,0.048,ppm,44,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/21/2020,AQS,560019991,1,0.053,ppm,49,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/22/2020,AQS,560019991,1,0.047,ppm,44,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/23/2020,AQS,560019991,1,0.048,ppm,44,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/24/2020,AQS,560019991,1,0.046,ppm,43,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/25/2020,AQS,560019991,1,0.05,ppm,46,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/26/2020,AQS,560019991,1,0.052,ppm,48,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/27/2020,AQS,560019991,1,0.063,ppm,77,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/28/2020,AQS,560019991,1,0.055,ppm,51,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/29/2020,AQS,560019991,1,0.047,ppm,44,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
7/30/2020,AQS,560019991,1,0.052,ppm,48,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/1/2020,AQS,560019991,1,0.053,ppm,49,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/2/2020,AQS,560019991,1,0.052,ppm,48,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/3/2020,AQS,560019991,1,0.05,ppm,46,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/5/2020,AQS,560019991,1,0.058,ppm,61,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/6/2020,AQS,560019991,1,0.051,ppm,47,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/7/2020,AQS,560019991,1,0.057,ppm,58,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/8/2020,AQS,560019991,1,0.065,ppm,84,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/9/2020,AQS,560019991,1,0.061,ppm,71,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/10/2020,AQS,560019991,1,0.05,ppm,46,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/11/2020,AQS,560019991,1,0.054,ppm,50,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/12/2020,AQS,560019991,1,0.054,ppm,50,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/13/2020,AQS,560019991,1,0.058,ppm,61,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/14/2020,AQS,560019991,1,0.051,ppm,47,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/15/2020,AQS,560019991,1,0.048,ppm,44,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/16/2020,AQS,560019991,1,0.051,ppm,47,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/17/2020,AQS,560019991,1,0.055,ppm,51,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/18/2020,AQS,560019991,1,0.051,ppm,47,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/19/2020,AQS,560019991,1,0.051,ppm,47,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/20/2020,AQS,560019991,1,0.061,ppm,71,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/21/2020,AQS,560019991,1,0.072,ppm,105,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/22/2020,AQS,560019991,1,0.081,ppm,136,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/23/2020,AQS,560019991,1,0.073,ppm,108,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/24/2020,AQS,560019991,1,0.066,ppm,87,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/25/2020,AQS,560019991,1,0.06,ppm,67,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/26/2020,AQS,560019991,1,0.054,ppm,50,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/27/2020,AQS,560019991,1,0.056,ppm,54,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/28/2020,AQS,560019991,1,0.056,ppm,54,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/29/2020,AQS,560019991,1,0.055,ppm,51,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/30/2020,AQS,560019991,1,0.059,ppm,64,Centennial,17,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
8/31/2020,AirNow,560019991,1,0.047,ppm,44,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/1/2020,AirNow,560019991,1,0.046,ppm,43,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/2/2020,AirNow,560019991,1,0.04,ppm,37,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/3/2020,AirNow,560019991,1,0.041,ppm,38,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/4/2020,AirNow,560019991,1,0.045,ppm,42,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/5/2020,AirNow,560019991,1,0.048,ppm,44,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/6/2020,AirNow,560019991,1,0.058,ppm,61,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/7/2020,AirNow,560019991,1,0.055,ppm,51,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/8/2020,AirNow,560019991,1,0.031,ppm,29,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/9/2020,AirNow,560019991,1,0.05,ppm,46,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/10/2020,AirNow,560019991,1,0.047,ppm,44,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/11/2020,AirNow,560019991,1,0.049,ppm,45,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/12/2020,AirNow,560019991,1,0.047,ppm,44,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/13/2020,AirNow,560019991,1,0.053,ppm,49,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/14/2020,AirNow,560019991,1,0.051,ppm,47,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/15/2020,AirNow,560019991,1,0.058,ppm,61,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/16/2020,AirNow,560019991,1,0.058,ppm,61,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/17/2020,AirNow,560019991,1,0.06,ppm,67,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/18/2020,AirNow,560019991,1,0.059,ppm,64,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/19/2020,AirNow,560019991,1,0.06,ppm,67,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/20/2020,AirNow,560019991,1,0.052,ppm,48,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/21/2020,AirNow,560019991,1,0.056,ppm,54,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/22/2020,AirNow,560019991,1,0.055,ppm,51,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/23/2020,AirNow,560019991,1,0.053,ppm,49,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/24/2020,AirNow,560019991,1,0.054,ppm,50,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/25/2020,AirNow,560019991,1,0.054,ppm,50,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/26/2020,AirNow,560019991,1,0.05,ppm,46,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/27/2020,AirNow,560019991,1,0.044,ppm,41,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/28/2020,AirNow,560019991,1,0.044,ppm,41,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/29/2020,AirNow,560019991,1,0.042,ppm,39,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
9/30/2020,AirNow,560019991,1,0.042,ppm,39,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
10/1/2020,AirNow,560019991,1,0.046,ppm,43,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
10/2/2020,AirNow,560019991,1,0.051,ppm,47,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
10/3/2020,AirNow,560019991,1,0.049,ppm,45,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
10/4/2020,AirNow,560019991,1,0.052,ppm,48,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
10/5/2020,AirNow,560019991,1,0.052,ppm,48,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
10/6/2020,AirNow,560019991,1,0.055,ppm,51,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
10/28/2020,AirNow,560019991,1,0.033,ppm,31,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
10/29/2020,AirNow,560019991,1,0.038,ppm,35,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/3/2020,AirNow,560019991,1,0.043,ppm,40,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/4/2020,AirNow,560019991,1,0.044,ppm,41,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/5/2020,AirNow,560019991,1,0.043,ppm,40,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/6/2020,AirNow,560019991,1,0.042,ppm,39,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/7/2020,AirNow,560019991,1,0.043,ppm,40,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/8/2020,AirNow,560019991,1,0.05,ppm,46,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/10/2020,AirNow,560019991,1,0.041,ppm,38,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/11/2020,AirNow,560019991,1,0.043,ppm,40,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/12/2020,AirNow,560019991,1,0.05,ppm,46,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/13/2020,AirNow,560019991,1,0.048,ppm,44,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/14/2020,AirNow,560019991,1,0.044,ppm,41,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/15/2020,AirNow,560019991,1,0.041,ppm,38,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/16/2020,AirNow,560019991,1,0.039,ppm,36,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/17/2020,AirNow,560019991,1,0.04,ppm,37,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/18/2020,AirNow,560019991,1,0.034,ppm,31,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/19/2020,AirNow,560019991,1,0.043,ppm,40,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/20/2020,AirNow,560019991,1,0.045,ppm,42,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/21/2020,AirNow,560019991,1,0.048,ppm,44,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/22/2020,AirNow,560019991,1,0.051,ppm,47,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/23/2020,AirNow,560019991,1,0.042,ppm,39,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/24/2020,AirNow,560019991,1,0.045,ppm,42,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/25/2020,AirNow,560019991,1,0.05,ppm,46,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/26/2020,AirNow,560019991,1,0.045,ppm,42,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/27/2020,AirNow,560019991,1,0.051,ppm,47,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/28/2020,AirNow,560019991,1,0.048,ppm,44,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/29/2020,AirNow,560019991,1,0.046,ppm,43,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
11/30/2020,AirNow,560019991,1,0.046,ppm,43,Centennial,24,100,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
12/1/2020,AirNow,560019991,1,0.043,ppm,40,Centennial,21,88,44201,Ozone,29660,"Laramie, WY",56,Wyoming,1,Albany,41.3642,-106.2399
1/1/2020,AQS,560030002,1,0.031,ppm,29,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/2/2020,AQS,560030002,1,0.037,ppm,34,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/3/2020,AirNow,560030002,1,0.034,ppm,31,Basin,19,79,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/4/2020,AQS,560030002,1,0.038,ppm,35,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/5/2020,AQS,560030002,1,0.034,ppm,31,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/6/2020,AQS,560030002,1,0.034,ppm,31,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/7/2020,AQS,560030002,1,0.031,ppm,29,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/8/2020,AQS,560030002,1,0.034,ppm,31,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/9/2020,AQS,560030002,1,0.03,ppm,28,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/10/2020,AQS,560030002,1,0.033,ppm,31,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/11/2020,AQS,560030002,1,0.033,ppm,31,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/12/2020,AQS,560030002,1,0.031,ppm,29,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/13/2020,AQS,560030002,1,0.039,ppm,36,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/14/2020,AQS,560030002,1,0.025,ppm,23,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/15/2020,AQS,560030002,1,0.036,ppm,33,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/16/2020,AQS,560030002,1,0.039,ppm,36,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/17/2020,AQS,560030002,1,0.037,ppm,34,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/18/2020,AQS,560030002,1,0.036,ppm,33,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/19/2020,AQS,560030002,1,0.035,ppm,32,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/20/2020,AQS,560030002,1,0.036,ppm,33,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/21/2020,AQS,560030002,1,0.031,ppm,29,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/22/2020,AQS,560030002,1,0.041,ppm,38,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/23/2020,AQS,560030002,1,0.033,ppm,31,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/24/2020,AQS,560030002,1,0.029,ppm,27,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/25/2020,AQS,560030002,1,0.031,ppm,29,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/26/2020,AQS,560030002,1,0.033,ppm,31,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/27/2020,AQS,560030002,1,0.035,ppm,32,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/28/2020,AQS,560030002,1,0.036,ppm,33,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/29/2020,AQS,560030002,1,0.037,ppm,34,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/30/2020,AQS,560030002,1,0.038,ppm,35,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
1/31/2020,AQS,560030002,1,0.035,ppm,32,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
2/1/2020,AQS,560030002,1,0.033,ppm,31,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
2/2/2020,AQS,560030002,1,0.04,ppm,37,Basin,17,100,44201,Ozone,,,56,Wyoming,3,Big Horn,44.28,-108.041111
