Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/18/2020,AQS,560050123,1,1.4,ppb,1,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/19/2020,AQS,560050123,1,2.4,ppb,2,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/21/2020,AQS,560050123,1,2.8,ppb,2,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/22/2020,AQS,560050123,1,2.9,ppb,2,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/23/2020,AQS,560050123,1,0.6,ppb,0,Thunder Basin,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/24/2020,AQS,560050123,1,0.6,ppb,0,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/25/2020,AQS,560050123,1,1.9,ppb,1,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/26/2020,AQS,560050123,1,2.3,ppb,2,Thunder Basin,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/27/2020,AQS,560050123,1,1.3,ppb,1,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/28/2020,AQS,560050123,1,1,ppb,1,Thunder Basin,19,79,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/29/2020,AQS,560050123,1,1.1,ppb,1,Thunder Basin,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/30/2020,AQS,560050123,1,1.4,ppb,1,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
5/31/2020,AQS,560050123,1,1.7,ppb,1,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/1/2020,AQS,560050123,1,2.1,ppb,2,Thunder Basin,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/2/2020,AQS,560050123,1,1.2,ppb,1,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/3/2020,AQS,560050123,1,1.5,ppb,1,Thunder Basin,21,88,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/4/2020,AQS,560050123,1,3.1,ppb,3,Thunder Basin,21,88,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/5/2020,AQS,560050123,1,2.1,ppb,2,Thunder Basin,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/8/2020,AQS,560050123,1,1.1,ppb,1,Thunder Basin,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/9/2020,AQS,560050123,1,0.6,ppb,0,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/10/2020,AQS,560050123,1,0.9,ppb,0,Thunder Basin,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/11/2020,AQS,560050123,1,2.3,ppb,2,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/12/2020,AQS,560050123,1,1.5,ppb,1,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/13/2020,AQS,560050123,1,1.5,ppb,1,Thunder Basin,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/14/2020,AQS,560050123,1,1.9,ppb,1,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/15/2020,AQS,560050123,1,1,ppb,1,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/16/2020,AQS,560050123,1,2.9,ppb,2,Thunder Basin,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/17/2020,AQS,560050123,1,1.6,ppb,1,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/18/2020,AQS,560050123,1,0.8,ppb,0,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/19/2020,AQS,560050123,1,2.5,ppb,2,Thunder Basin,21,88,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/20/2020,AQS,560050123,1,3.4,ppb,3,Thunder Basin,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/21/2020,AQS,560050123,1,2.2,ppb,2,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/22/2020,AQS,560050123,1,3.3,ppb,3,Thunder Basin,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/23/2020,AQS,560050123,1,1.5,ppb,1,Thunder Basin,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/24/2020,AQS,560050123,1,2,ppb,2,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/25/2020,AQS,560050123,1,2.8,ppb,2,Thunder Basin,20,83,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/26/2020,AQS,560050123,1,3.1,ppb,3,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/27/2020,AQS,560050123,1,1.9,ppb,1,Thunder Basin,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/28/2020,AQS,560050123,1,2.3,ppb,2,Thunder Basin,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/29/2020,AQS,560050123,1,3.2,ppb,3,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
6/30/2020,AQS,560050123,1,1.8,ppb,1,Thunder Basin,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.6522,-105.2903
1/1/2020,AQS,560050892,1,10.2,ppb,9,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/2/2020,AQS,560050892,1,15.3,ppb,14,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/3/2020,AQS,560050892,1,18.7,ppb,17,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/4/2020,AQS,560050892,1,9,ppb,8,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/5/2020,AQS,560050892,1,15.6,ppb,14,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/6/2020,AQS,560050892,1,26.1,ppb,25,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/7/2020,AQS,560050892,1,8.6,ppb,8,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/8/2020,AQS,560050892,1,16.6,ppb,15,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/9/2020,AQS,560050892,1,10.6,ppb,9,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/10/2020,AQS,560050892,1,18.4,ppb,17,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/11/2020,AQS,560050892,1,21.7,ppb,20,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/12/2020,AQS,560050892,1,23.2,ppb,22,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/13/2020,AQS,560050892,1,18.7,ppb,17,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/14/2020,AQS,560050892,1,23.3,ppb,22,Belle Ayr BA-4,20,83,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/15/2020,AQS,560050892,1,9.9,ppb,8,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/16/2020,AQS,560050892,1,15.5,ppb,14,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/17/2020,AQS,560050892,1,16.6,ppb,15,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/18/2020,AQS,560050892,1,16.3,ppb,15,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/19/2020,AQS,560050892,1,18.2,ppb,17,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/20/2020,AQS,560050892,1,15,ppb,14,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/21/2020,AQS,560050892,1,19,ppb,18,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/22/2020,AQS,560050892,1,20.5,ppb,19,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/23/2020,AQS,560050892,1,15.7,ppb,14,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/24/2020,AQS,560050892,1,16.8,ppb,15,Belle Ayr BA-4,22,92,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/25/2020,AQS,560050892,1,16.5,ppb,15,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/26/2020,AQS,560050892,1,17.7,ppb,16,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/27/2020,AQS,560050892,1,16.1,ppb,15,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/28/2020,AQS,560050892,1,20.6,ppb,19,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/29/2020,AQS,560050892,1,24.4,ppb,23,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/30/2020,AQS,560050892,1,17.2,ppb,16,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
1/31/2020,AQS,560050892,1,11.9,ppb,10,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/1/2020,AQS,560050892,1,-0.4,ppb,0,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/2/2020,AQS,560050892,1,4.9,ppb,4,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/3/2020,AQS,560050892,1,4.3,ppb,4,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/4/2020,AQS,560050892,1,37.6,ppb,35,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/5/2020,AQS,560050892,1,34.5,ppb,32,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/8/2020,AQS,560050892,1,21.6,ppb,20,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/9/2020,AQS,560050892,1,10.1,ppb,9,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/10/2020,AQS,560050892,1,10.3,ppb,9,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/11/2020,AQS,560050892,1,19.8,ppb,18,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/12/2020,AQS,560050892,1,12,ppb,11,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/13/2020,AQS,560050892,1,14.1,ppb,13,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/14/2020,AQS,560050892,1,25.5,ppb,24,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/15/2020,AQS,560050892,1,12.2,ppb,11,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/16/2020,AQS,560050892,1,10.8,ppb,9,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/17/2020,AQS,560050892,1,12.7,ppb,11,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/18/2020,AQS,560050892,1,14.7,ppb,13,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/19/2020,AQS,560050892,1,13.8,ppb,12,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/20/2020,AQS,560050892,1,31.6,ppb,29,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/21/2020,AQS,560050892,1,14.8,ppb,13,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/22/2020,AQS,560050892,1,11.6,ppb,10,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/23/2020,AQS,560050892,1,17.6,ppb,16,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/24/2020,AQS,560050892,1,15,ppb,14,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/25/2020,AQS,560050892,1,8.8,ppb,8,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/26/2020,AQS,560050892,1,21.3,ppb,20,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/27/2020,AQS,560050892,1,11.9,ppb,10,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/28/2020,AQS,560050892,1,7.7,ppb,7,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
2/29/2020,AQS,560050892,1,5.7,ppb,5,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/1/2020,AQS,560050892,1,13.7,ppb,12,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/2/2020,AQS,560050892,1,10.7,ppb,9,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/3/2020,AQS,560050892,1,7.8,ppb,7,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/4/2020,AQS,560050892,1,6,ppb,6,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/5/2020,AQS,560050892,1,15.8,ppb,14,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/6/2020,AQS,560050892,1,13.3,ppb,12,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/7/2020,AQS,560050892,1,11.3,ppb,10,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/8/2020,AQS,560050892,1,10.6,ppb,9,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/9/2020,AQS,560050892,1,4,ppb,4,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/10/2020,AQS,560050892,1,9.2,ppb,8,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/11/2020,AQS,560050892,1,3.2,ppb,3,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/12/2020,AQS,560050892,1,3.1,ppb,3,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/13/2020,AQS,560050892,1,15.1,ppb,14,Belle Ayr BA-4,20,83,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/14/2020,AQS,560050892,1,0.9,ppb,0,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/15/2020,AQS,560050892,1,3.9,ppb,3,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/16/2020,AQS,560050892,1,6,ppb,6,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/17/2020,AQS,560050892,1,9.7,ppb,8,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/18/2020,AQS,560050892,1,7.1,ppb,7,Belle Ayr BA-4,21,88,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/19/2020,AQS,560050892,1,3.9,ppb,3,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/20/2020,AQS,560050892,1,1.8,ppb,1,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/21/2020,AQS,560050892,1,8.2,ppb,8,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/22/2020,AQS,560050892,1,19.3,ppb,18,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/23/2020,AQS,560050892,1,9.4,ppb,8,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/24/2020,AQS,560050892,1,6.8,ppb,6,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/25/2020,AQS,560050892,1,6.1,ppb,6,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/26/2020,AQS,560050892,1,7.4,ppb,7,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/27/2020,AQS,560050892,1,15.7,ppb,14,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/28/2020,AQS,560050892,1,10.3,ppb,9,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/29/2020,AQS,560050892,1,19,ppb,18,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/30/2020,AQS,560050892,1,24.2,ppb,23,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
3/31/2020,AQS,560050892,1,7.7,ppb,7,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
4/1/2020,AQS,560050892,1,12.9,ppb,11,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
4/2/2020,AQS,560050892,1,7.9,ppb,7,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
4/3/2020,AQS,560050892,1,15.7,ppb,14,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
4/4/2020,AQS,560050892,1,13.4,ppb,12,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
4/5/2020,AQS,560050892,1,7.1,ppb,7,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
4/6/2020,AQS,560050892,1,17,ppb,16,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
4/7/2020,AQS,560050892,1,16.5,ppb,15,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
4/8/2020,AQS,560050892,1,19.9,ppb,18,Belle Ayr BA-4,19,79,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
4/9/2020,AQS,560050892,1,26.3,ppb,25,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
4/10/2020,AQS,560050892,1,9.8,ppb,8,Belle Ayr BA-4,24,100,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
4/11/2020,AQS,560050892,1,10.4,ppb,9,Belle Ayr BA-4,23,96,42602,Nitrogen dioxide (NO2),23940,"Gillette, WY",56,Wyoming,5,Campbell,44.097074,-105.343164
